primer,vhod1,vhod2,izhod
1634,0.4574879380548396,0.016398624344392414,-493.0732745263512
1635,0.45893157467857826,0.060132485175775366,-491.5762148319639
1636,0.46036545615323304,0.10323156088015902,-489.98865534174394
1637,0.461789501352622,0.1455773782259622,-488.31213208123415
1638,0.46320362939687726,0.1870547855947863,-486.5484116218539
1639,0.4646077596558337,0.22755230781467292,-484.6994837272571
1640,0.4660018117524045,0.2669624868805278,-482.7675533182388
1641,0.46738570556595294,0.30518220743204677,-480.75503178667685
1642,0.4687593612356571,0.3421130059159955,-478.6645276911379
1643,0.47012269916386257,0.37766136241917386,-476.498836868808
1644,0.47147564001943354,0.41173897422172107,-474.26093200030624
1645,0.4728181047410901,0.4442630101872897,-471.9539516657084
1646,0.47415001454074096,0.4751563451758238,-469.5811889317345
1647,0.4754712909068085,0.5043477737372584,-467.14607951153954
1648,0.4767818556075418,0.5317722024192988,-464.65218953987835
1649,0.4780816306943261,0.5573708200993585,-462.1032030075967
1650,0.4793705385049789,0.5810912458301013,-459.5029089004216
1651,0.480648501667041,0.6028876537684945,-456.85518808788345
1652,0.48191544310105827,0.6227208748404257,-454.1640000088994
1653,0.48317128602385123,0.6405584748763519,-451.43336920107515
1654,0.4844159539517809,0.6563748090371689,-448.66737172114546
1655,0.48564937070400016,0.6701510524341453,-445.8701215041652
1656,0.48687146040569895,0.6818752069314041,-443.04575670908525
1657,0.4880821474913408,0.6915420842038997,-440.19842609820347
1658,0.4892813567078857,0.6991532652081438,-437.33227549766355
1659,0.49046901311800845,0.7047170363061971,-434.45143438569715
1660,0.4916450421033025,0.7082483023658696,-431.56000265465553
1661,0.49280936936747705,0.7097684772412622,-428.6620375920706
1662,0.4939619209395439,0.7093053521171343,-425.7615411250177
1663,0.49510262317699094,0.7068929422782662,-422.86244737093017
1664,0.4962314027689506,0.7025713129404164,-419.96861053674246
1665,0.4973481867393523,0.6963863848524655,-417.08379320681945
1666,0.49845290245006824,0.6883897204497119,-414.2116550585698
1667,0.4995454776040482,0.6786382914056367,-411.3557420429464
1668,0.5006258402484405,0.6671942284937095,-408.51947606521367
1669,0.5016939187777067,0.6541245547316095,-405.7061451994173
1670,0.5027496419367206,0.6395009028374505,-402.9188944679322
1671,0.503792938823859,0.6233992180809896,-400.1607172152987
1672,0.5048237388940817,0.6058994476621673,-397.43444710329214
1673,0.5058419719619969,0.5870852177945917,-394.74275075181697
1674,0.5068475682049192,0.5670434997123733,-392.08812104777746
1675,0.5078404581659115,0.545864265855179,-389.4728711415693
1676,0.5088205727568191,0.5236401375181997,-386.8991291482625
1677,0.5097878432612911,0.5004660252807136,-384.3688335679172
1678,0.5107422013377867,0.4764387635493318,-381.88372943680514
1679,0.511683579022574,0.45165674056937116,-379.4453652185987
1680,0.5126119087327133,0.42621952527025875,-377.05509044186005
1681,0.5135271232690289,0.40022749231850036,-374.71405408741595
1682,0.5144291558190707,0.3737814467540851,-372.42320372645054
1683,0.5153179399600578,0.34698224958386453,-370.1832854074026
1684,0.5161934096618169,0.3199304456980116,-367.9948442870211
1685,0.5170554992897012,0.2927258954630898,-365.85822599822586
1686,0.5179041436074989,0.2654674113281731,-363.77357874474706
1687,0.5187392777803319,0.238252400758221,-361.7408561098896
1688,0.5195608373775343,0.21117651678204571,-359.7598205641929
1689,0.5203687583755261,0.18433331741084433,-357.83004765424465
1690,0.521162977160665,0.157813935147033,-355.9509308524686
1691,0.5219434305320911,0.1317067577629068,-354.1216870453465
1692,0.5227100557045574,0.10609712148402814,-352.3413626352648
1693,0.5234627903112411,0.08106701766337417,-350.60884022900433
1694,0.5242015724065491,0.05669481397993407,-348.92284588382483
1695,0.5249263404689027,0.03305499113906417,-347.28195688014
1696,0.5256370334035124,0.010217895992183937,-345.6846099879451
1697,0.5263335905451382,-0.011750488069454654,-344.1291101924486
1698,0.5270159516608326,-0.032788752658414765,-342.6136398427829
1699,0.5276840569526742,-0.05284025715222465,-341.1362681862293
1700,0.5283378470604814,-0.07185330202342805,-339.6949612490947
1701,0.5289772630645159,-0.08978128216366715,-338.2875920242285
1702,0.5296022464881706,-0.10658281970227963,-336.91195092416854
1703,0.5302127393006396,-0.12222187589728524,-335.5657564580612
1704,0.5308086839195791,-0.13666784175533234,-334.24666608981306
1705,0.5313900232137471,-0.1498956071169125,-332.9522872344057
1706,0.5319567005056318,-0.16188560802402127,-331.68018834893684
1707,0.5325086595740655,-0.17262385226853413,-330.4279100747517
1708,0.5330458446568194,-0.18210192310108286,-329.1929763869834
1709,0.5335682004531872,-0.19031696116179703,-327.9729057079474
1710,0.5340756721265502,-0.19727162477523746,-326.7652219411182
1711,0.5345682053069274,-0.20297402883242477,-325.5674653828623
1712,0.5350457460935132,-0.2074376625624064,-324.37720346970656
1713,0.5355082410571921,-0.21068128657407265,-323.19204131968314
1714,0.5359556372430468,-0.2127288096258715,-322.0096320272057
1715,0.5363878821728415,-0.21360914565601047,-320.82768667199923
1716,0.5368049238474948,-0.2133560516787301,-319.64398400381424
1717,0.5372067107495356,-0.21200794722295646,-318.45637976601154
1718,0.5375931918455394,-0.20960771605762157,-317.2628156225902
1719,0.537964316588553,-0.20620249101323776,-316.061327654851
1720,0.5383200349204986,-0.2018434227714786,-314.85005439563247
1721,0.5386602972745632,-0.19658543355337105,-313.6272443709155
1722,0.5389850545775731,-0.19048695669213148,-312.39126312056703
1723,0.5392942582523467,-0.183609663128297,-311.14059967206657
1724,0.5395878602200361,-0.17601817591258917,-309.8738724432316
1725,0.539865812902448,-0.1677797738456728,-308.5898345522156
1726,0.5401280692243471,-0.15896408542341753,-307.2873785153894
1727,0.5403745826157479,-0.1496427742913989,-305.96554031612493
1728,0.5406053070141806,-0.13988921744298252,-304.62350282996834
1729,0.5408201968669486,-0.12977817742133868,-303.2605985942102
1730,0.5410192071333605,-0.11938546980704837,-301.87631191242417
1731,0.5412022932869508,-0.10878762728948577,-300.47028028714226
1732,0.5413694113176811,-0.09806156163186647,-299.04229517645297
1733,0.5415205177341206,-0.08728422484666574,-297.59230207294394
1734,0.5416555695656143,-0.07653227090003854,-296.12039990604717
1735,0.5417745243644285,-0.06588171926088908,-294.62683977147566
1736,0.5418773402078801,-0.05540762160236176,-293.11202299405676
1737,0.5419639757004504,-0.04518373295079807,-291.576498532857
1738,0.5420343899758753,-0.03528218855964209,-290.0209597400487
1739,0.5420885426992235,-0.025773187763491186,-288.446240487478
1740,0.5421263940689506,-0.016724686040525343,-286.8533106773522
1741,0.542147904818939,-0.00820209648001358,-285.24327115585544
1742,0.542153036220519,-0.00026800181563096427,-283.61734805082517
1743,0.542141750084467,0.007018121854977513,-281.9768865568618
1744,0.5421140087629924,0.013600168588404835,-280.32334419339605
1745,0.5420697751516989,0.01942565232394246,-278.6582835632931
1746,0.54200901269153,0.024445941847058287,-276.98336464152436
1747,0.5419316853706986,0.02861648006857234,-275.3003366252751
1748,0.5418377577265899,0.03189698675956248,-273.61102937857623
1749,0.5417271948476544,0.03425164394457085,-271.9173445061441
1750,0.5415999623752744,0.03564926322122505,-270.2212460925758
1751,0.5414560265056153,0.03606343434264978,-268.5247511443737
1752,0.5412953539914577,0.03547265446979327,-266.8299197734597
1753,0.5411179121440071,0.033860437573797524,-265.1388451618801
1754,0.5409236688346887,0.031215403543443956,-263.4536433482891
1755,0.5407125924969176,0.02753134662935567,-261.77644287753964
1756,0.540484652127854,0.022807282934673618,-260.1093743552867
1757,0.5402398172901374,0.01704747674101604,-258.45455994993426
1758,0.5399780581135979,0.010261445538547881,-256.81410288451633
1759,0.5396993452969542,0.002463943709452293,-255.19007696120656
1760,0.5394036501094843,-0.006325075105180895,-253.58451616108846
1761,0.5390909443926828,-0.016080516844319295,-251.99940436159906
1762,0.5387612005618946,-0.026772226880845042,-250.43666521367507
1763,0.5384143916079281,-0.03836509061962939,-248.89815222009057
1764,0.5380504910986529,-0.0508191544904326,-247.38563905577547
1765,0.5376694731805698,-0.0640897669088475,-245.90081017005147
1766,0.5372713125803676,-0.07812773870246412,-244.4452517097153
1767,0.536855984606457,-0.09287952242534138,-243.0204428007466
1768,0.5364234651504814,-0.10828740991180646,-241.62774722511878
1769,0.535973730688813,-0.12428974735080825,-240.26840552775397
1770,0.5355067582840223,-0.1408211670950329,-238.94352758709195
1771,0.5350225255863309,-0.15781283535461754,-237.6540856810422
1772,0.5345210108350442,-0.17519271486409915,-236.40090807826527
1773,0.534002192859959,-0.19288584155344404,-235.1846731827923
1774,0.533466051082756,-0.21081461419953149,-234.0059042579431
1775,0.5329125655183669,-0.2288990959839015,-232.8649647533558
1776,0.532341716776322,-0.24705732683586132,-231.76205425669855
1777,0.5317534860620803,-0.2652056453973582,-230.69720508930703
1778,0.5311478551783319,-0.28325901940776593,-229.67027956258758
1779,0.5305248065262856,-0.3011313832726603,-228.68096790955406
1780,0.5298843231069322,-0.31873598155121086,-227.72878690333567
1781,0.5292263885222861,-0.3359857170720788,-226.81307917191296
1782,0.5285509869766094,-0.3527935023675183,-225.93301321571818
1783,0.5278581032776096,-0.36907261310015615,-225.08758413208565
1784,0.5271477228376213,-0.3847370421465044,-224.2756150478658
1785,0.5264198316747609,-0.39970185299571265,-223.49575925883298
1786,0.5256744164140649,-0.41388353112157217,-222.74650307183393
1787,0.5249114642886047,-0.42720033199009017,-222.0261693429483
1788,0.5241309631405784,-0.43957262437427064,-221.3329217022751
1789,0.523332901422384,-0.45092322766198173,-220.6647694533319
1790,0.5225172681976682,-0.4611777418617995,-220.0195731324625
1791,0.5216840531423554,-0.4702648690355999,-219.39505071110665
1792,0.5208332465456549,-0.47811672491522417,-218.78878442130014
1793,0.5199648393110441,-0.48466913949371,-218.1982281823544
1794,0.519078822957234,-0.48986194541924966,-217.6207156043212
1795,0.5181751896191077,-0.49363925306205064,-217.053468541588
1796,0.5172539320486418,-0.4959497111705376,-216.49360616778313
1797,0.5163150436158032,-0.49674675208358343,-215.93815454110288
1798,0.5153585183094238,-0.4959888205196548,-215.3840566272139
1799,0.5143843507380554,-0.49363958502157307,-214.82818274504288
1800,0.5133925361307993,-0.4896681311968909,-214.26734139904428
1801,0.512383070338116,-0.48404913595850574,-213.69829045994695
1802,0.511355949832614,-0.4767630220376215,-213.11774865452435
1803,0.5103111717098113,-0.4677960921116053,-212.5224073236181
1804,0.5092487336888819,-0.45714064196220994,-211.9089424064759
1805,0.5081686341133727,-0.44479505215466897,-211.27402660844513
1806,0.5070708719519035,-0.43076385780546905,-210.61434170820036
1807,0.5059554467988433,-0.41505779608540416,-209.92659095997465
1808,0.5048223588749614,-0.39769383118481205,-209.20751154571937
1809,0.5036716090280615,-0.3786951565494794,-208.45388703173415
1810,0.5025031987335874,-0.35809117427780707,-207.662559784089
1811,0.5013171300952101,-0.33591745165285136,-206.83044329710907
1812,0.5001134058453927,-0.3122156548660114,-205.9545343893049
1813,0.4988920293459293,-0.2870334600719946,-205.03192522141111
1814,0.4976530045884657,-0.26042444199767534,-204.05981509164107
1815,0.49639633619499346,-0.23244794040940558,-203.03552196387488
1816,0.49512202941832406,-0.20316890482447297,-201.95649368526887
1817,0.49383009014254015,-0.1726577179324889,-200.82031885070623
1818,0.4925205248834222,-0.14098999827057435,-199.62473727259712
1819,0.49119334078885574,-0.10824638277302184,-198.36765001577658
1820,0.4898485456392118,-0.07451228989061069,-197.04712895864014
1821,0.48848614784770816,-0.039877664046600675,-195.66142584319022
1822,0.48710615646074656,-0.004436702266246851,-194.20898077834048
1823,0.48570858115822596,0.03171243611689333,-192.68843016263202
1824,0.4842934322538357,0.06846793571110037,-191.0986139944483
1825,0.4828607206953223,0.10572464624597533,-189.4385825398704
1826,0.48141045806473626,0.14337441759794325,-187.7076023304803
1827,0.4799426565786557,0.18130644752539032,-185.90516146569357
1828,0.4784573290883849,0.21940764092824241,-184.03097419657195
1829,0.4769544890801332,0.25756297940244094,-182.0849847705267
1830,0.47543415067516753,0.29565589981910095,-180.067370518863
1831,0.47389632862994496,0.33356868062250067,-177.97854417172815
1832,0.47234103833622093,0.37118283450981493,-175.81915538769985
1833,0.47076829582113394,0.40837950612879725,-173.59009148797887
1834,0.46917811774726914,0.44503987340828033,-171.2924773879205
1835,0.4675705214126965,0.48104555111931036,-168.9276747214438
1836,0.4659455247509878,0.5162789952529568,-166.4972801566849
1837,0.46430314633121117,0.5506239067943399,-164.00312290410258
1838,0.46264340535789894,0.5839656334703885,-161.44726142108811
1839,0.46096632167099794,0.616191568052403,-158.83197931997032
1840,0.45927191574579146,0.6471915418029126,-156.15978048912712
1841,0.4575602086928017,0.6768582116696303,-153.43338343970947
1842,0.4558312222576683,0.7050874398480474,-150.65571489324037
1843,0.4540849788210022,0.731778664357381,-147.8299026280626
1844,0.45232150139821925,0.7568352593028791,-144.9592676052622
1845,0.4505408136393481,0.7801648835307012,-142.04731539728274
1846,0.4487429398288164,0.8016798164190378,-139.09772694495823
1847,0.44692790488521494,0.8212972795914856,-136.1143486711196
1848,0.4450957343610349,0.8389397433852485,-133.10118198126597
1849,0.44324645444238736,0.8545352169574676,-130.06237218402387
1850,0.441380091948695,0.868017520967956,-127.00219686624189
1851,0.4394966743323631,0.8793265418351817,-123.92505375957444
1852,0.4375962296784283,0.8884084666247121,-120.83544813728973
1853,0.43567878670418086,0.8952159976951547,-117.73797978178688
1854,0.43374437475876804,0.8997085462955025,-114.63732956491957
1855,0.43179302382277096,0.9018524043797601,-111.53824568469173
1856,0.42982476450776047,0.90162089397932,-108.4455296032098
1857,0.4278396280558296,0.8989944935506312,-105.36402173194105
1858,0.42583764633910165,0.8939609407949033,-102.29858691133394
1859,0.42381885185921786,0.8865153115277049,-99.25409973270088
1860,0.4217832777467988,0.8766600742590721,-96.23542975094234
1861,0.41973095776088526,0.8644051202286828,-93.24742663720232
1862,0.4176619262883556,0.8497677687257772,-90.2949053208857
1863,0.41557621834331887,0.8327727476092094,-87.38263117063732
1864,0.41347386956648685,0.8134521490291517,-84.51530526387955
1865,0.4113549162245209,0.7918453604383614,-81.69754979432928
1866,0.4092193952093579,0.7679989710667785,-78.93389366656764
1867,0.4070673440375127,0.7419666541189367,-76.22875832621722
1868,0.4048988008493561,0.7138090250384485,-73.58644387359224
1869,0.40271380440837234,0.6835934762672369,-71.01111550783266
1870,0.40051239410039174,0.6513939890096724,-68.50679034751214
1871,0.39829460993280136,0.6172909225921493,-66.07732467252944
1872,0.3960604925337331,0.5813707820871605,-63.72640163075392
1873,0.3938100831512275,0.5437259649474053,-61.457519451405425
1874,0.3915434236523768,0.5044544874688661,-59.27398020551056
1875,0.38926055652244346,0.46365969197298856,-57.17887915199725
1876,0.38696152486395613,0.4214499356660289,-55.175094706073324
1877,0.3846463723957846,0.37793826219788007,-53.26527906449021
1878,0.38231514345218887,0.3332420570041519,-51.451849520125336
1879,0.37996788298184925,0.28748268757237555,-49.73698049603504
1880,0.3776046365468699,0.24078512982656913,-48.12259632674129
1881,0.37522545032176274,0.19327758187390376,-46.610364812028195
1882,0.37283037109240785,0.14509106640169048,-45.20169156594759
1883,0.37041944625498996,0.0963590230537218,-43.89771518107518
1884,0.3679927238149146,0.04721689215084827,-42.699303225328734
1885,0.3655502523856994,-0.0021983088486366956,-41.60704908586891
1886,0.3630920811878445,-0.05174841472653745,-40.62126967175845
1887,0.36061826004768044,-0.10129454627696148,-39.74200398416933
1888,0.3581288393961921,-0.15069754701369215,-38.96901256000814
1889,0.3556238702678221,-0.1998184213418023,-38.30177779188828
1890,0.35310340429925013,-0.24851877271704445,-37.73950512442462
1891,0.35056749372815144,-0.29666124031529445,-37.28112512387075
1892,0.34801619139193185,-0.3441099327386289,-36.92529641517221
1893,0.34544955072644074,-0.3907308572944436,-36.67040947758178
1894,0.3428676257646626,-0.4363923433981034,-36.514591287084
1895,0.340270471135385,-0.4809654586695124,-36.45571079101687
1896,0.3376581420618451,-0.5243244163185957,-36.491385197468524
1897,0.33503069436035493,-0.566346972443955,-36.61898705927537
1898,0.3323881844389023,-0.6069148119037172,-36.835652129766096
1899,0.3297306692957322,-0.6459139214562458,-37.13828796479139
1900,0.327058206517904,-0.6832349489119699,-37.523583243061616
1901,0.32437085427982837,-0.7187735470858552,-37.988017774393846
1902,0.32166867134178123,-0.7524307013918308,-38.527873163152165
1903,0.31895171704839603,-0.7841130399769445,-39.13924409196086
1904,0.31622005132713477,-0.8137331253530701,-39.818050188685596
1905,0.31347373468673606,-0.8412097265475107,-40.56004843772041
1906,0.31071282821564244,-0.866468070861266,-41.36084609479602
1907,0.30793739358040606,-0.8894400743937355,-42.21591406284227
1908,0.3051474930240714,-0.9100645505658821,-43.120600684901824
1909,0.3023431893645384,-0.9282873959499343,-44.07014590870808
1910,0.29952454599290174,-0.9440617527917214,-45.059695776312815
1911,0.2966916268717705,-0.9573481476922833,-46.08431719108207
1912,0.2938444965335658,-0.9681146059975823,-47.139012913476535
1913,0.2909832200787961,-0.976336741528853,-48.218736736297856
1914,0.288107863174313,-0.9819978213712789,-49.31840878951748
1915,0.2852184920515433,-0.9850888055245318,-50.43293092441191
1916,0.28231517350470253,-0.985608361305378,-51.557202126508564
1917,0.27939797488898516,-0.983562852479561,-52.686133906800734
1918,0.27646696411873445,-0.9789663031871032,-53.81466562081874
1919,0.27352220966559165,-0.9718403368119406,-54.937779665445845
1920,0.2705637805566233,-0.962214090032937,-56.05051650384185
1921,0.26759174637242794,-0.9501241023786247,-57.147989469481814
1922,0.26460617724522273,-0.9356141816920667,-58.22539930113028
1923,0.2616071438569074,-0.9187352459948691,-59.2780483615493
1924,0.2585947174371096,-0.8995451423202702,-60.30135449387851
1925,0.2555689697612072,-0.8781084431639091,-61.29086447092271
1926,0.252529973148332,-0.8544962212774645,-62.24226699403265
1927,0.24947780045935194,-0.8287858036041544,-63.1514051998629
1928,0.24641252509483227,-0.8010605052260771,-64.01428863503055
1929,0.24333422099297738,-0.7714093442614105,-64.82710466057443
1930,0.24024296262755107,-0.7399267387138274,-65.58622925011943
1931,0.23713882500577718,-0.7067121863376427,-66.28823714777738
1932,0.2340218836662203,-0.6718699286394517,-66.92991135405762
1933,0.2308922146766448,-0.6355086001900022,-67.5082519104077
1934,0.22774989463185563,-0.5977408644693745,-68.02048395545087
1935,0.2245950006515174,-0.5586830375131028,-68.46406502852253
1936,0.22142761037795425,-0.5184547006670747,-68.83669159872281
1937,0.21824780197393018,-0.4771783037948507,-69.13630480039072
1938,0.2150556541204082,-0.43497876031152444,-69.36109535865253
1939,0.21185124601429128,-0.3919830354445054,-69.50950769149867
1940,0.20863465736614217,-0.3483197291426563,-69.58024317768556
1941,0.20540596839788436,-0.30411865507089614,-69.5722625826337
1942,0.20216525984048375,-0.25951041713870987,-69.48478763738966
1943,0.19891261293160956,-0.21462598501660932,-69.31730176862806
1944,0.19564810941327754,-0.16959627009529532,-69.06954998057881
1945,0.19237183152947196,-0.12455170333811329,-68.74153789266663
1946,0.18908386202374994,-0.07962181646746455,-68.33352993953031
1947,0.18578428413682588,-0.03493482791161585,-67.84604674294306
1948,0.18247318160413634,0.009382765081215766,-67.27986166796822
1949,0.17915063865338712,0.053206586779482236,-66.6359965784491
1950,0.17581674000207975,0.09641477440251399,-65.91571680963783
1951,0.17247157085502063,0.13888835933352556,-65.12052537840572
1952,0.1691152169018105,0.1805116368312885,-64.2521564540377
1953,0.1657477643143152,0.22117252300322873,-63.3125681150883
1954,0.16236929974411846,0.26076289785055234,-62.30393442015484
1955,0.1589799103199551,0.2991789332472195,-61.22863682270054
1956,0.15557968364512673,0.33632140477009986,-60.089254962224956
1957,0.1521687077948986,0.3720959863572072,-58.888556866125846
1958,0.14874707131387813,0.4064135268332823,-57.629488598517646
1959,0.14531486321337547,0.4391903074082909,-56.31516339406093
1960,0.14187217296874552,0.47034827932351475,-54.94885031650767
1961,0.1384190905167124,0.49981528089164295,-53.53396248317424
1962,0.13495570625267572,0.5275252332520964,-52.074044897912025
1963,0.13148211102799867,0.5534183142392817,-50.572761936349465
1964,0.12799839614727934,0.5774411098402623,-49.033884528227105
1965,0.12450465336560293,0.5995467427990571,-47.461277082532185
1966,0.12100097488577748,0.6196949780063884,-45.858884201862075
1967,0.11748745335555184,0.6378523043969315,-44.230717233001556
1968,0.11396418186481573,0.6539919931599886,-42.58084070108713
1969,0.11043125394278329,0.668094132153812,-40.91335867495116
1970,0.10688876355515863,0.680145636498683,-39.23240111128832
1971,0.10333680510128464,0.690140235408249,-37.54211022516796
1972,0.09977547341127498,0.6980784354028828,-35.846626934128366
1973,0.0962048637431284,0.7039674601325048,-34.15007742263398
1974,0.09262507177982712,0.7078211671187169,-32.45655987305706
1975,0.08903619362641758,0.7096599418075232,-30.77013140856276
1976,0.08543832580707518,0.7095105694036463,-29.094795292334243
1977,0.0818315652621522,0.707406085035333,-27.434488426477124
1978,0.07821600934520911,0.7033856028744305,-25.793069192692634
1979,0.07459175582003001,0.6974941249098536,-24.174305675412835
1980,0.07095890285762113,0.689782330143377,-22.581864306553218
1981,0.06731754903319366,0.6803063450445781,-21.01929896936448
1982,0.06366779332313047,0.6691274961664703,-19.490040597062148
1983,0.06000973510193651,0.656312045884762,-17.997387299986812
1984,0.05634347413917389,0.6419309122814595,-16.544495053006372
1985,0.05266911059638067,0.6260593742475721,-15.134368972722084
1986,0.048986745023974335,0.6087767629296679,-13.769855211790826
1987,0.04529647835813963,0.5901661406909425,-12.453633495334522
1988,0.04159841191770086,0.570313968799076,-11.188210321983266
1989,0.037892647400978995,0.5493097650901813,-9.975912849599966
1990,0.034179286882633324,0.5272457528907911,-8.818883483170485
1991,0.0304584328104882,0.5042165025076251,-7.71907517972377
1992,0.026730188002344644,0.480318566617922,-6.678247482480892
1993,0.02299465564277697,0.4556501109114192,-5.697963293729724
1994,0.01925193927991474,0.43031054134817426,-4.779586393193631
1995,0.01550214282220987,0.4044001294048492,-3.924279705917303
1996,0.011745370535189219,0.378019636685421,-3.1330043209408935
1997,0.007981727038192695,0.3512699402704356,-2.4065192592854445
1998,0.004211317301096911,0.3242516601724536,-1.7453819870372467
1999,0.00043424664102465155,0.2970647902536086,-1.1499496666069553
2000,-0.003349379280959887,0.26980833394467907,-0.6203811365604768
2001,-0.007139454463169855,0.2425799460838417,-0.1566396077823029
2002,-0.010935872566628464,0.21547558216695065,0.241503938851713
2003,-0.014738526918415554,0.1885891562705921,0.5744666706376506
2004,-0.018547310515027806,0.16201220887387202,0.8428491568403111
2005,-0.02236211602575261,0.13583358576499488,1.047429980293043
2006,-0.026182835796055407,0.1101391291749601,1.1891597312547968
2007,-0.03000936185098034,0.08501138223251783,1.2691544101668915
2008,-0.033841585898564334,0.06052930778256599,1.2886882680363305
2009,-0.03767939933326405,0.036768022554626134,1.2491861151457906
2010,-0.0415226932393961,0.01379854760862362,1.1522151306448496
2011,-0.045371358394590035,-0.008312424077092945,0.9994762073068936
2012,-0.04922528527325415,-0.02950274207609902,0.792794867334933
2013,-0.05308436405005412,-0.049714994311746245,0.5341117865612781
2014,-0.056948484603403855,-0.06889668352235889,0.22547296570634878
2015,-0.06081753651896907,-0.08700038380696723,-0.13098041146449288
2016,-0.06469140909318312,-0.10398387674002262,-0.5330223922240875
2017,-0.06856999133677497,-0.1198102666204444,-0.9783528994753012
2018,-0.07245317197830936,-0.13444807449903365,-1.4646085644082965
2019,-0.07634083946773873,-0.14787131070780404,-1.9893737042271207
2020,-0.08023288197996714,-0.16005952569537127,-2.5501914015577647
2021,-0.08412918741842594,-0.17099783905385274,-3.1445746419207476
2022,-0.08802964341866087,-0.18067694670403786,-3.770017465584806
2023,-0.09193413735193097,-0.18909310628717593,-4.424006090214951
2024,-0.09584255632881818,-0.19624810089291186,-5.10402996098723
2025,-0.09975478720284903,-0.20214918133342602,-5.8075926852626285
2026,-0.10367071657412673,-0.2068089872536868,-6.532222809492382
2027,-0.10759023079297454,-0.2102454474461537,-7.275484396763613
2028,-0.11151321596359026,-0.2124816598153695,-8.034987364285122
2029,-0.11543955794771078,-0.21354575151330443,-8.808397541154864
2030,-0.1193691423682878,-0.213470719839534,-9.593446407938796
2031,-0.12330185461317382,-0.21229425457143822,-10.387940480921195
2032,-0.1272375798388185,-0.21005854245810246,-11.189770305353855
2033,-0.13117620297397567,-0.20681005467726976,-11.996919023630323
2034,-0.1351176087234193,-0.2025993181174424,-12.807470486035466
2035,-0.13906168157167081,-0.19748067140658837,-13.619616873563656
2036,-0.1430083057867354,-0.19151200666487314,-14.431665804253608
2037,-0.14695736542384819,-0.18475449801113705,-15.242046896547427
2038,-0.1509087443292306,-0.17727231790120007,-16.04931776533752
2039,-0.15486232614385498,-0.16913234242046454,-16.852169428610015
2040,-0.15881799430721982,-0.1604038466934422,-17.64943110491856
2041,-0.1627756320611333,-0.15115819160863506,-18.440074384319228
2042,-0.16673512245350636,-0.14146850308855388,-19.223216757856854
2043,-0.17069634834215489,-0.1314093451613872,-19.99812449320609
2044,-0.1746591923986099,-0.12105638811290495,-20.76421484662773
2045,-0.17862353711193735,-0.11048607301447606,-21.521057603992496
2046,-0.18258926479256588,-0.09977527393554658,-22.26837594624129
2047,-0.18655625757612326,-0.08900095915652852,-23.006046637282715
2048,-0.19052439742728142,-0.07823985270074879,-23.734099534966056
2049,-0.1944935661436087,-0.06756809750191435,-24.45271642840071
2050,-0.19846364535943103,-0.05706092151644212,-25.162229207511885
2051,-0.2024345165497007,-0.04679230807804712,-25.86311737331708
2052,-0.20640606103387285,-0.03683467177519667,-26.556004899969093
2053,-0.21037815997978984,-0.02725854111048283,-27.241656462129427
2054,-0.21435069440757246,-0.018132249174751838,-27.920973043701647
2055,-0.21832354519351937,-0.009521633538014787,-28.594986946358233
2056,-0.2222965930740131,-0.0014897465238904348,-29.264856218628054
2057,-0.2262697186494333,0.005903423005279887,-29.931858528565794
2058,-0.23024280238807765,0.01260121526931468,-30.597384505191396
2059,-0.23421572463008825,0.018550551561569744,-31.262930575958524
2060,-0.23818836559138568,0.023702171627003586,-31.93009132947867
2061,-0.24216060536760958,0.02801085549846986,-32.60055143458456
2062,-0.24613232393806492,0.03143562892159292,-33.27607714855557
2063,-0.25010340116967605,0.0339399515606371,-33.95850744894333
2064,-0.2540737168209447,0.03549188724284738,-34.64974482492047
2065,-0.2580431505459158,0.036064255566603816,-35.35174576542501
2066,-0.2620115818981487,0.03563476426908224,-36.066510982581285
2067,-0.2659788903346935,0.03418612182177529,-36.796075409941814
2068,-0.2699449552200743,0.03170612979688464,-37.54249801600827
2069,-0.27390965583027604,0.028187754623931412,-38.30785147425123
2070,-0.27787287135673816,0.023629178433793172,-39.09421173145385
2071,-0.2818344809103533,0.01803382876633543,-39.90364751665224
2072,-0.28579436352546994,0.011410386997651475,-40.73820983323335
2073,-0.2897523981639019,0.003772775423396151,-41.599921476878265
2074,-0.2937084637189401,-0.004859876984657017,-42.4907666220044
2075,-0.297662439019371,-0.014463290050956765,-43.41268051916443
2076,-0.30161420283349877,-0.02500810891913845,-44.367539345503204
2077,-0.3055636338731716,-0.03646000136763156,-45.35715024985799
2078,-0.3095106107978131,-0.048779775580969506,-46.38324163341336
2079,-0.3134550122184562,-0.06192351796222227,-47.447453705993176
2080,-0.3173967167017824,-0.07584275049576888,-48.55132935709006
2081,-0.32133560277416434,-0.09048460709511323,-49.696305379602784
2082,-0.3252715489257119,-0.10579202829813308,-50.88370408297619
2083,-0.32920443361432233,-0.12170397360194939,-52.11472533102305
2084,-0.3331341352697325,-0.13815565066203833,-53.39043903815633
2085,-0.3370605322975759,-0.1550787605155507,-54.71177815608016
2086,-0.3409835030834415,-0.1724017579269872,-56.079532181184454
2087,-0.3449029259969366,-0.19005012589601752,-57.4943412109673
2088,-0.3488186793957521,-0.20794666331229503,-58.95669057577915
2089,-0.3527306416297295,-0.2260117846908173,-60.46690607004997
